ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP
OLAY FRSH TONR,’нѕбн…,2,,1,2,,,19.33399963,Tax 15%,15,Exclusive,26,0,5000174442120,0,,,0,
OLAY ESNTL CMPLT NIGHT CR,’нѕбн…,2,,1,2,,,17,Tax 15%,15,Exclusive,30.47599983,0,5000174528688,0,,,0,
OLAY ESNTL CMPLT DAY CR,’нѕбн…,2,,1,2,,,23.92000008,Tax 15%,15,Exclusive,32,0,5000174562170,0,,,0,
OLAY CMPLT DAY.SENS.CR,’нѕбн…,2,,1,2,,,17,Tax 15%,15,Exclusive,30.47599983,0,5000174010862,0,,,0,
Olay Regenerist Moisturiser,’нѕбн…,2,,1,2,,,66.70290375,Tax 15%,15,Exclusive,87,0,4015600978242,0,,,0,
OLAY REGNST NGHT ELXR,’нѕбн…,2,,1,2,,,72,Tax 15%,15,Exclusive,95,0,5013965963414,0,,,0,
OLAY REGNST MSTR WRINKL,’нѕбн…,2,,1,2,,,72.25,Tax 15%,15,Exclusive,95,0,4015600343750,0,,,0,
OLAY FAC.WASH,’нѕбн…,2,,1,2,,,22.14599991,Tax 15%,15,Exclusive,30,0,5000174442052,0,,,0,
OLAY FAC.CRLNSN,’нѕбн…,2,,1,2,,,10.42000008,Tax 15%,15,Exclusive,19.04800034,0,4902430987622,0,,,0,
OLAY REGNST DY MOIST,’нѕбн…,2,,1,2,,,51.98199844,Tax 15%,15,Exclusive,70,0,5011321373013,0,,,0,
OLAY REGNST CC MDIUM,’нѕбн…,2,,1,2,,,72.5,Tax 15%,15,Exclusive,97,0,4015600624392,0,,,0,
OLAY TOTAL EFECT PACK,’нѕбн…,2,,1,2,,,94,Tax 15%,15,Exclusive,140,0,5011321745445,0,,,0,
OLAY WHIT DY+NIGHT,’нѕбн…,2,,1,2,,,26,Tax 15%,15,Exclusive,35,0,5410076716753,0,,,0,
OLAY REGNRST CC LIGHT,’нѕбн…,2,,1,2,,,72.5,Tax 15%,15,Exclusive,97,0,4015600624354,0,,,0,
Olay Total Effect Night Firming,’нѕбн…,2,,1,2,,,37.5,Tax 15%,15,Exclusive,57.14300156,0,5000174442304,0,,,0,
Olay Total Eff. anti-ageing,’нѕбн…,2,,1,2,,,33,Tax 15%,15,Exclusive,57.14300156,0,5000174442366,0,,,0,
Olay Total Effect Face Wash,’нѕбн…,2,,1,2,,,25.5,Tax 15%,15,Exclusive,40,0,5000174773965,0,,,0,
Olay whit. day cream,’нѕбн…,2,,1,2,,,8.340000153,Tax 15%,15,Exclusive,19.04800034,0,5011321868175,0,,,0,
Olay whit. night cr,’нѕбн…,2,,1,2,,,8.340000153,Tax 15%,15,Exclusive,19.04800034,0,5011321868342,0,,,0,
OLAY ESENT.COND.MLK,’нѕбн…,2,,1,2,,,19.34399986,Tax 15%,15,Exclusive,26,0,5000174442090,0,,,0,
OLAY WHT.CR.,’нѕбн…,2,,1,2,,,14.48999977,Tax 15%,15,Exclusive,20,0,5410076779031,0,,,0,
«жб«м «‘—«ёе Ёж—не,’нѕбн…,2,,1,2,,,8,Tax 15%,15,Exclusive,12,0,5410076779062,0,,,0,
OLAY REGNST.NIGHT.CR.,’нѕбн…,2,,1,2,,,51.98199844,Tax 15%,15,Exclusive,70,0,5011321372900,0,,,0,
Olay Total Effect CC Cr,’нѕбн…,2,,1,2,,,49.68080139,Tax 15%,15,Exclusive,68,0,5011321684393,0,,,0,
Olay Total Effect BB Cr,’нѕбн…,2,,1,2,,,49.68080139,Tax 15%,15,Exclusive,68,0,4015600524982,0,,,0,
OLAY NATURL WHIT BB.CR.,’нѕбн…,2,,1,2,,,22.07999992,Tax 15%,15,Exclusive,30,0,4084500319677,0,,,0,
Olay Total Effect BB Cr Fair,’нѕбн…,2,,1,2,,,49.68080139,Tax 15%,15,Exclusive,68,0,4015600524951,0,,,0,
OLAY BUTY FLD,’нѕбн…,2,,1,2,,,7.715000153,Tax 15%,15,Exclusive,17.14299965,0,5010527371304,0,,,0,
Olay Total Effect Moisturizer,’нѕбн…,2,,1,2,,,47.38499832,Tax 15%,15,Exclusive,65,0,5410076262366,0,,,0,
Olay Regenerist Cleanser,’нѕбн…,2,,1,2,,,120,Tax 15%,15,Exclusive,150,0,4084500092167,0,,,0,
«жб«м я—нг «бде«— 100,’нѕбн…,2,,1,2,,,26.71199989,Tax 15%,15,Exclusive,36,0,5011321868311,0,,,0,
OLAY ESNTL FLUD 200ML,’нѕбн…,2,,1,2,,,20.39999962,Tax 15%,15,Exclusive,39.13000107,0,5010527371229,0,,,0,
Olay Total Effect Milk,’нѕбн…,2,,1,2,,,28.53800011,Tax 15%,15,Exclusive,38,0,5000174773934,0,,,0,
Olay Total Effect Toner,’нѕбн…,2,,1,2,,,28.53800011,Tax 15%,15,Exclusive,38,0,5000174773903,0,,,0,
OLAY REGNST CLNSR,’нѕбн…,2,,1,2,,,29.44000053,Tax 15%,15,Exclusive,40,0,4084500092341,0,,,0,
OLAY  REGNST NECK,’нѕбн…,2,,1,2,,,66.70290375,Tax 15%,15,Exclusive,87,0,5011321626966,0,,,0,
Olay Total Effect 2 in 1 Cr,’нѕбн…,2,,1,2,,,47.38499832,Tax 15%,15,Exclusive,65,0,4015600809287,0,,,0,
HRB ESS.COND.SILKY.400ML,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,17,0,5011321624955,0,,,0,
HRB ESS.COND.BTFL.400ML,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,17,0,5011321942431,0,,,0,
HRB ESS.SHMP.SHIN.400ML,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,17,0,4015600942748,0,,,0,
TRSME.COND.SLKY.900ML,’нѕбн…,2,,1,2,,,20,Tax 15%,15,Exclusive,32,0,5012254063095,0,,,0,
TRSME.SHMP.MOSTR.900ML,’нѕбн…,2,,1,2,,,27.26799965,Tax 15%,15,Exclusive,34,0,5012254063156,0,,,0,
SYNOSS.SHMP.500ML.SHIN,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,16,0,4015000944076,0,,,0,
SYNOSS.SHMP.500ML.CLOR,’нѕбн…,2,,1,2,,,8.625,Tax 15%,15,Exclusive,23,0,4015000944069,0,,,0,
SYNOSS.SHMP.500ML.VLUM,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,16,0,4015000944083,0,,,0,
SYNOSS.COND.500ML.SHIN,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,16,0,4015000944090,0,,,0,
SYNOSS.COND.500ML.VOLUM,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,16,0,4015000944014,0,,,0,
SYNOSS.COND.500ML.COLR,’нѕбн…,2,,1,2,,,9.00399971,Tax 15%,15,Exclusive,23,0,4015000943994,0,,,0,
SYNOSS.COND.500ML.RPR,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,16,0,4015000944052,0,,,0,
PREMIUM CARE -1 400 GM,’нѕбн…,5,,1,5,,,24.33699989,Tax 15%,15,Exclusive,28,0,3114270203942,0,,,0,
PREMIUM CARE 3-900 GM,’нѕбн…,5,,1,5,,,49.06999969,Tax 15%,15,Exclusive,62,0,3114270203348,0,,,0,
PREMIUM CARE 1-900 GM,’нѕбн…,5,,1,5,,,53.31000137,Tax 15%,15,Exclusive,62,0,3551100659096,0,,,0,
APTAMIL NO-1 400 GM,’нѕбн…,5,,1,5,,,35.60499954,Tax 15%,15,Exclusive,38.26100159,0,8718117603114,0,,,0,
APTAMIL -2 900 GM,’нѕбн…,5,,1,5,,,78.33999634,Tax 15%,15,Exclusive,80,0,8718117603145,0,,,0,
APTAMIL -1  900 GM,’нѕбн…,5,,1,5,,,78.33999634,Tax 15%,15,Exclusive,79.12999725,0,8718117603121,0,,,0,
APTAMIL -2 400 GM,’нѕбн…,5,,1,5,,,35.59999847,Tax 15%,15,Exclusive,38.26100159,0,8718117603138,0,,,0,
BEBELAC NO-1 900 GM,’нѕбн…,5,,1,5,,,70.66000366,Tax 15%,15,Exclusive,73.91300201,0,8712400719209,0,,,0,
BEBELAC NO-2  900 GM,’нѕбн…,5,,1,5,,,70.66000366,Tax 15%,15,Exclusive,73.91300201,0,9556098827278,0,,,0,
BEBELAC -1  400GM,’нѕбн…,5,,1,5,,,32.24000168,Tax 15%,15,Exclusive,34.77999878,0,8712400766333,0,,,0,
BEBELAC -2  400GM,’нѕбн…,5,,1,5,,,32.24000168,Tax 15%,15,Exclusive,34.77999878,0,9556098827261,0,,,0,
Ronalac 2 850gm,’нѕбн…,5,,1,5,,,62.40999985,Tax 15%,15,Exclusive,65.22000122,0,3575410716676,0,,,0,
Ronalac 1 850gm,’нѕбн…,5,,1,5,,,62.41999817,Tax 15%,15,Exclusive,65.22000122,0,3575410716669,0,,,0,
Ronalac 1 400gm,’нѕбн…,5,,1,5,,,29.87999916,Tax 15%,15,Exclusive,35.65000153,0,3575410727344,0,,,0,
Ronalac 2 400gm,’нѕбн…,5,,1,5,,,29.87999916,Tax 15%,15,Exclusive,35.65000153,0,3575410727351,0,,,0,
Ronalac LF 400gm,’нѕбн…,5,,1,5,,,40.09999847,Tax 15%,15,Exclusive,43.47800064,0,3575410728501,0,,,0,
Ronagrow 3 850gm,’нѕбн…,5,,1,5,,,60.66999817,Tax 15%,15,Exclusive,65.22000122,0,3575410713057,0,,,0,
Ronalac AC 400gm,’нѕбн…,5,,1,5,,,39,Tax 15%,15,Exclusive,40,0,3575410728242,0,,,0,
Ronalac Gentle 400gm,’нѕбн…,5,,1,5,,,38.09500122,Tax 15%,15,Exclusive,42.85699844,0,876943004012,0,,,0,
Ronalac AR 400gm,’нѕбн…,5,,1,5,,,39.72000122,Tax 15%,15,Exclusive,41.73899841,0,3575410711039,0,,,0,
Blemil Plus-1 400gm,’нѕбн…,5,,1,5,,,34.34999847,Tax 15%,15,Exclusive,36.52199936,0,8426594119270,0,,,0,
Blemil 2 400gm,’нѕбн…,5,,1,5,,,34.34999847,Tax 15%,15,Exclusive,36.52199936,0,8426594119294,0,,,0,
Blemil 3 400gm,’нѕбн…,5,,1,5,,,34.34999847,Tax 15%,15,Exclusive,36.52199936,0,8426594119317,0,,,0,
Blemil 1 800gm,’нѕбн…,5,,1,5,,,66.95999908,Tax 15%,15,Exclusive,68.69999695,0,8426594119287,0,,,0,
Blemil 3 800gm,’нѕбн…,5,,1,5,,,58.22499847,Tax 15%,15,Exclusive,70.43499756,0,8426594119324,0,,,0,
PLEMIL-3 FRUIT CEREAL 400GM,’нѕбн…,5,,1,5,,,26.10000038,Tax 15%,15,Exclusive,29,0,88426594033743,0,,,0,
PLEMIL FRUIT CEREAL 400,’нѕбн…,5,,1,5,,,19.27499962,Tax 15%,15,Exclusive,25,0,8426594033743,0,,,0,
PLEMIL 2AC 400GM,’нѕбн…,5,,1,5,,,32.16999817,Tax 15%,15,Exclusive,36,0,8426594038793,0,,,0,
PLEMIL 1AC 400GM,’нѕбн…,5,,1,5,,,33.81000137,Tax 15%,15,Exclusive,36,0,8426594038786,0,,,0,
Jergens B.LTN 200ml.SOTHNG,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,14.28600025,0,019100208414,0,,,0,
Jergens Healing Lotion200ml,’нѕбн…,2,,1,2,,,11.21000004,Tax 15%,15,Exclusive,14.28600025,0,019100208391,0,,,0,
Jerjens Healing Lot.400ml,’нѕбн…,2,,1,2,,,15.81000042,Tax 15%,15,Exclusive,22.85700035,0,019100208407,0,,,0,
Jergens B.LTN  400ml AGE,’нѕбн…,2,,1,2,,,15.40999985,Tax 15%,15,Exclusive,20,0,019100208445,0,,,0,
Jergens Face Cream 170gm,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,13,0,019100000698,0,,,0,
Ён  «ж  Ќжб «бЏнд 15г,’нѕбн…,2,,1,2,,,25,Tax 15%,15,Exclusive,32,0,703878001055,0,,,0,
Cream 21 VIT.E 150ml,’нѕбн…,2,,1,2,,,5.25,Tax 15%,15,Exclusive,9.524000168,0,6294007501316,0,,,0,
я—нг 21 я»н— 250 гб,’нѕбн…,2,,1,2,,,7.5,Tax 15%,15,Exclusive,13.33300018,0,6294007500418,0,,,0,
PARA.H.CR.SCRET.WEK 140ml,’нѕбн…,2,,1,2,,,6.75,Tax 15%,15,Exclusive,10,0,8901088059985,0,,,0,
Ќ“«г »Ўд г«янѕ«xl,’нѕбн…,6,,Џб»…,6,,,30,Tax 15%,15,Exclusive,40,0,4718562300488,0,,,0,
PARA.H.CR.SCRET.DRY 140ml,’нѕбн…,2,,1,2,,,6.75,Tax 15%,15,Exclusive,10,0,8901088059992,0,,,0,
DUREX MUTUAL PLSR 3PC,’нѕбн…,2,,1,2,,,17.5,Tax 15%,0,Exclusive,27,0,5052197003789,0,,,0,
ѕнж—я” ж«ён3 Ќ»… ”нбя ,’нѕбн…,2,,1,2,,,11.5,Tax 15%,0,Exclusive,18,0,5038483683163,0,,,0,
Durex Extended Pleasure 3PC,’нѕбн…,2,,1,2,,,8.75,Tax 15%,0,Exclusive,18,0,5038483682821,0,,,0,
ѕнж—я” ж«ён 3Ќ»… —«»нѕ,’нѕбн…,2,,1,2,,,13.31000042,Tax 15%,15,Exclusive,17,0,5038483682647,0,,,0,
Durex Lubricant V.CHERRY,’нѕбн…,2,,Џб»…,2,,,24.32999992,Tax 15%,15,Exclusive,34.2859993,0,5038483959954,0,,,0,
Durex Lubricant FEEL,’нѕбн…,2,,1,2,,,20.18799973,Tax 15%,15,Exclusive,35,0,5038483959886,0,,,0,
DUREX MASSAG STIMLNT,’нѕбн…,2,,1,2,,,55,Tax 15%,0,Exclusive,60,0,5038483960745,0,,,0,
DUREX MASSAG SNS.,’нѕбн…,2,,1,2,,,55,Tax 15%,15,Exclusive,60,0,5038483960714,0,,,0,
HEMALAYA LIP BALM,’нѕбн…,2,,1,2,,,5.329999924,Tax 15%,15,Exclusive,9,0,8901138823344,0,,,0,
NIVEA SHWR GEL LEMN,’нѕбн…,2,,1,2,,,13.73999977,Tax 15%,15,Exclusive,18,0,6085010113159,0,,,0,
NIVEA SHWR GEL.CR.SFT,’нѕбн…,2,,1,2,,,13.73999977,Tax 15%,15,Exclusive,18,0,6085010113128,0,,,0,
NIVEA SHWR GEL.CR.CARE,’нѕбн…,2,,1,2,,,11.4659996,Tax 15%,15,Exclusive,18,0,6085010113104,0,,,0,
HRB ESS.COND.BEE.400ML,’нѕбн…,2,,1,2,,,15.5,Tax 15%,15,Exclusive,21,0,5410076952625,0,,,0,
ALCOHOL PADS 200,’нѕбн…,2,,1,2,,,5,Tax 15%,0,Exclusive,10,0,6972527410157,0,,,0,
ALCOHOL PADS 100,’нѕбн…,2,,1,2,,,2.5,Tax 15%,0,Exclusive,6,0,6955887301471,0,,,0,
NOVO FINE 6MM,’нѕбн…,2,,1,2,,,26,Tax 15%,15,Exclusive,75,0,8699676990689,0,,,0,
COTON 0.25G,’нѕбн…,2,,1,2,,,7,Tax 15%,15,Exclusive,10,0,10080010,0,,,0,
COTON 0.5G,’нѕбн…,2,,1,2,,,12,Tax 15%,0,Exclusive,20,0,6224000303631,0,,,0,
Cotton 100gm,’нѕбн…,4,,1,4,,,1.830000043,Tax 15%,15,Exclusive,3.477999926,0,6225000216846,0,,,0,
Cotton 200gm,’нѕбн…,2,,1,2,,,3.667000055,Tax 15%,15,Exclusive,9,0,9995123456739,0,,,0,
COTON WOOLS,’нѕбн…,2,,1,2,,,3.5,Tax 15%,15,Exclusive,7,0,8901322000223,0,,,0,
KBM EYE-PATCH A1,’нѕбн…,2,,1,2,,,12,Tax 15%,15,Exclusive,16,0,4987601187919,0,,,0,
FREESTYLE STRIPS,’нѕбн…,2,,1,2,,,59,Tax 15%,0,Exclusive,90,0,093815801146,0,,,0,
ACCU-CHECK -LANCT,’нѕбн…,2,,1,2,,,8,Tax 15%,0,Exclusive,25,0,6951568001142,0,,,0,
One Touch Lancets,’нѕбн…,2,,1,2,,,12,Tax 15%,15,Exclusive,25,0,505210110612,0,,,0,
KBM.PLASTER RUNDD.100,’нѕбн…,2,,1,2,,,10,Tax 15%,15,Exclusive,14,0,4987601069697,0,,,0,
KBM-PLASTER STRT.100,’нѕбн…,2,,1,2,,,7.5,Tax 15%,0,Exclusive,11,0,4987601067846,0,,,0,
KBM-PLASTER MULTI.100,’нѕбн…,2,,1,2,,,9,Tax 15%,0,Exclusive,14,0,4987601069680,0,,,0,
KBM-PLASTER MULTI.30,’нѕбн…,2,,1,2,,,4,Tax 15%,0,Exclusive,6,0,4987601067853,0,,,0,
PRIMAPORE 15*8,’нѕбн…,2,,1,2,,,2,Tax 15%,15,Exclusive,3,0,5000223420260,0,,,0,
BD MICRO-FINE 1ML,’нѕбн…,2,,1,2,,,48,Tax 15%,15,Exclusive,60,0,382900929033,0,,,0,
Insulin Syringes 0.5ml 10*10pcs,’нѕбн…,2,,1,2,,,38,Tax 15%,15,Exclusive,55,0,382900930039,0,,,0,
ONETOUCH SELECT STRIP,’нѕбн…,2,,1,2,,,55,Tax 15%,0,Exclusive,95,0,7613427015620,0,,,0,
ONETOUCH ULTRA STRIP,’нѕбн…,2,,1,2,,,85.5,Tax 15%,0,Exclusive,110,0,7613427019611,0,,,0,
ACCU-CHEK GO STRIP,’нѕбн…,2,,1,2,,,60,Tax 15%,0,Exclusive,85,0,4015630056651,0,,,0,
ACCU-CHECK PERFRMA STRIP,’нѕбн…,6,,1,6,,,62,Tax 15%,0,Exclusive,90,0,4015630982110,0,,,0,
ACCU-CHECK ACTV.STRIP,’нѕбн…,2,,1,2,,,48,Tax 15%,0,Exclusive,60,0,4015630064090,0,,,0,
Surgin Pore No.60 6*10,’нѕбн…,2,,1,2,,,0.519999981,Tax 15%,0,Exclusive,1.5,0,4987335211553,0,,,0,
FACE MASK,’нѕбн…,2,,1,2,,,15,Tax 15%,15,Exclusive,20,0,6955887301457,0,,,0,
BD-MICRO-FIN 4MM,’нѕбн…,2,,1,2,,,52.5,Tax 15%,0,Exclusive,75,0,382903205202,0,,,0,
One-Touch Verio Strips,’нѕбн…,2,,1,2,,,115,Tax 15%,15,Exclusive,135,0,4030841004444,0,,,0,
PRESSURE MONITOR.600,’нѕбн…,2,,1,2,,,160,Tax 15%,15,Exclusive,240,0,420909742021,0,,,0,
PRESSURE MONITOR.601,’нѕбн…,2,,1,2,,,190,Tax 15%,15,Exclusive,260,0,480909743107,0,,,0,
KBM WRIST BP.DIGITAL,’нѕбн…,2,,1,2,,,145,Tax 15%,15,Exclusive,200,0,4931140060639,0,,,0,
OMRON BP. DGTL M6W,’нѕбн…,2,,1,2,,,290,Tax 15%,15,Exclusive,380,0,4015672106000,0,,,0,
OMRON BP. DGTL M2BSC,’нѕбн…,2,,1,2,,,108.9000015,Tax 15%,0,Exclusive,250,0,4015672104709,0,,,0,
BEURER BP.DGTL.BC30,’нѕбн…,2,,1,2,,,96,Tax 15%,15,Exclusive,120,0,4211125650902,0,,,0,
FREE.STYL FRDM.LITE,’нѕбн…,2,,1,2,,,120,Tax 15%,15,Exclusive,240,0,5021791710867,0,,,0,
BEURER.SPA.MSAG.,’нѕбн…,2,,1,2,,,47,Tax 15%,15,Exclusive,85,0,4211125646844,0,,,0,
PHILIPS NEBLIZER,’нѕбн…,2,,1,2,,,160,Tax 15%,15,Exclusive,240,0,1031286562,0,,,0,
NOVOPEN,’нѕбн…,2,,1,2,,,37.5,Tax 15%,15,Exclusive,230,0,6281102820053,0,,,0,
One Touch Select Device,’нѕбн…,2,,1,2,,,115,Tax 15%,15,Exclusive,150,0,353885002097,0,,,0,
ONETOCH-ULTRA-2,’нѕбн…,2,,1,2,,,105,Tax 15%,15,Exclusive,260,0,353885001120,0,,,0,
STETHSCOP-120,’нѕбн…,2,,1,2,,,28,Tax 15%,15,Exclusive,55,0,480909742414,0,,,0,
STETHSCOP-110,’нѕбн…,2,,1,2,,,22,Tax 15%,15,Exclusive,45,0,480909742230,0,,,0,
FOCUS-EYE PAD,’нѕбн…,2,,1,2,,,6,Tax 15%,15,Exclusive,12,0,072928614003,0,,,0,
1ST.STEP.PLASTER.MULTI,’нѕбн…,2,,1,2,,,6,Tax 15%,0,Exclusive,16.10000038,0,6981234567801,0,,,0,
First Step Plast 4sizes 30pcs,’нѕбн…,2,,1,2,,,2.5,Tax 15%,15,Exclusive,5,0,6281105130500,0,,,0,
FIRST STEP PLAST 50,’нѕбн…,2,,1,2,,,2.609999895,Tax 15%,15,Exclusive,9,0,6981234567887,0,,,0,
FIRST STEP PLAST 100,’нѕбн…,2,,1,2,,,6.5,Tax 15%,15,Exclusive,12,0,6981234578944,0,,,0,
Preg. Test 1st Step,’нѕбн…,2,,1,2,,,2.5,Tax 15%,0,Exclusive,9,0,1258889999994,0,,,0,
OPSITE SPRAY 240ML,’нѕбн…,1,,1,1,,,54.99599838,Tax 15%,0,Exclusive,65,0,5000223404789,0,,,0,
OPSITE SPRAY 100ML,’нѕбн…,1,,1,1,,,29.60000038,Tax 15%,0,Exclusive,37,0,5000223439323,0,,,0,
FIRST AID NO-2,’нѕбн…,2,,1,2,,,28,Tax 15%,0,Exclusive,60,0,6037601110023,0,,,0,
FIRST AID NO-3,’нѕбн…,2,,1,2,,,23.75,Tax 15%,0,Exclusive,80,0,6037601110030,0,,,0,
HOT@COLD GEL 7206,’нѕбн…,2,,1,2,,,18,Tax 15%,15,Exclusive,35,0,027700720601,0,,,0,
HOT@COLD GEL 7207,’нѕбн…,2,,1,2,,,30,Tax 15%,15,Exclusive,50,0,027700720700,0,,,0,
HOT@COLD GEL 7204,’нѕбн…,2,,1,2,,,30,Tax 15%,15,Exclusive,50,0,027700720403,0,,,0,
LUBRICATING JELLY 113GM,’нѕбн…,2,,1,2,,,8,Tax 15%,15,Exclusive,15,0,8660089191130,0,,,0,
HOT WATER BAG,’нѕбн…,2,,1,2,,,3.832999945,Tax 15%,15,Exclusive,15.65200043,0,6955887301075,0,,,0,
Pill Cutter ё«ЎЏ… Ќ»ж»,’нѕбн…,2,,1,2,,,5.5,Tax 15%,0,Exclusive,10,0,6037600000103,0,,,0,
WEEKLY PILL BOX,’нѕбн…,2,,1,2,,,6,Tax 15%,15,Exclusive,10,0,327700000148,0,,,0,
NON CONT* THERMO,’нѕбн…,2,,1,2,,,150,Tax 15%,15,Exclusive,250,0,8809091600395,0,,,0,
OMRON FLEX THERMO,’нѕбн…,2,,1,2,,,29,Tax 15%,15,Exclusive,50,0,4015672104914,0,,,0,
OMRON ECO THERMO,’нѕбн…,2,,1,2,,,14.42099953,Tax 15%,15,Exclusive,217.3910065,0,4015672104877,0,,,0,
vaginal douche,’нѕбн…,6,,1,6,,,18,Tax 15%,0,Exclusive,33,0,4718562400409,0,,,0,
OMRON NEBULIZER C28,’нѕбн…,2,,1,2,,,250,Tax 15%,15,Exclusive,300,0,4015672106369,0,,,0,
TOILET CHAIR NO COVER,’нѕбн…,2,,1,2,,,145,Tax 15%,15,Exclusive,200,0,0003369,0,,,0,
TOILET CHAIR  COVER,’нѕбн…,2,,1,2,,,160,Tax 15%,15,Exclusive,220,0,0003370,0,,,0,
WHEEL CHAIR SPINE,’нѕбн…,2,,1,2,,,225,Tax 15%,15,Exclusive,290,0,0003371,0,,,0,
Nan LF 400gm,’нѕбн…,5,,Џб»…,5,,,47.47000122,Tax 15%,15,Exclusive,50.43500137,0,7613034955593,0,,,0,
REPARIL GEL 100 GM,’нѕбн…,1,,1,1,,,21.76199913,Tax 15%,0,Exclusive,27.89999962,0,0003373,0,,,0,
TYLENOL SUPPOSIT  100MG,’нѕбн…,1,,1,1,,,6.934999943,Tax 15%,0,Exclusive,10.14999962,0,0003374,0,,,0,
TYLENOL SUPPOSIT  200MG,’нѕбн…,1,,1,1,,,8.262999535,Tax 15%,0,Exclusive,11.39999962,0,0003375,0,,,0,
Nexium 40mg 14tab,’нѕбн…,1,,1,1,,,36.51800156,Tax 15%,0,Exclusive,48.04999924,0,3717800001751,0,,,0,
DIGESTICA 30CAPS,’нѕбн…,1,,1,1,,,52,Tax 15%,15,Exclusive,79,0,3800003318570,0,,,0,
JOINTACE COLLAGEN,’нѕбн…,1,,1,1,,,37.12799835,Tax 15%,0,Exclusive,54.59999847,0,5021265245918,0,,,0,
JOINTACE CHONDTOITIN,’нѕбн…,1,,1,1,,,36.0359993,Tax 15%,0,Exclusive,54.59999847,0,5021265245901,0,,,0,
JH Vita Rich Rose 250 ml,’нѕбн…,2,,1,2,,,12.02000046,Tax 15%,0,Exclusive,15,0,3574661093918,0,,,0,
Lacalut Sens. T.Paste,’нѕбн…,2,,1,2,,,17,Tax 15%,15,Exclusive,26,0,4016369546710,0,,,0,
DIACETEL 50MG,’нѕбн…,1,,1,1,,,11.65999985,Tax 15%,0,Exclusive,14,0,0003382,0,,,0,
PIMAFUCORT CREAM,’нѕбн…,1,,1,1,,,16.41799927,Tax 15%,0,Exclusive,19.70000076,0,0003383,0,,,0,
GINSANA G115 CAP,’нѕбн…,1,,1,1,,,23.65699959,Tax 15%,0,Exclusive,28.85000038,0,0003384,0,,,0,
PREGNACARE FA CAP,’нѕбн…,1,,1,1,,,16.31999969,Tax 15%,0,Exclusive,20.39999962,0,5021265225163,0,,,0,
BENE FIBER 168GM,’нѕбн…,1,,1,1,,,32.91899872,Tax 15%,0,Exclusive,39.5,0,4000425097902,0,,,0,
K-Jelly Lubricating Gel,’нѕбн…,1,,1,1,,,9,Tax 15%,0,Exclusive,25,0,6284000001159,0,,,0,
”д”ж ѕ«нд гЏћжд  —гнг жЌг«н… 75г,’нѕбн…,2,,1,2,,,24.95800018,Tax 15%,15,Exclusive,30,0,9502930970879,0,,,0,
Sensodyne Repair&Protect,’нѕбн…,2,,1,2,,,26.5,Tax 15%,15,Exclusive,34.78300095,0,6805699953873,0,,,0,
Aquafresh Milk Teeth 50ml,’нѕбн…,2,,1,2,,,9.550000191,Tax 15%,15,Exclusive,10,0,9502930970916,0,,,0,
Aquafresh Little Teeth 50ml,’нѕбн…,2,,1,2,,,9.550000191,Tax 15%,15,Exclusive,10,0,9502930970923,0,,,0,
SENS T/P REP&PRO EXF 75 ML,’нѕбн…,2,,1,2,,,24.95999908,Tax 15%,15,Exclusive,32,0,9502930974167,0,,,0,
Aquafreh Fresh &Minty,’нѕбн…,2,,1,2,,,8.329999924,Tax 15%,15,Exclusive,13.03999996,0,018653004429,0,,,0,
Aquafreh Whitening TB,’нѕбн…,2,,1,2,,,16.67000008,Tax 15%,15,Exclusive,21.73900032,0,018653004801,0,,,0,
«яж«Ё—н‘ Ё—‘«… «бЏ«∆бн…,’нѕбн…,2,,1,2,,,4,Tax 15%,15,Exclusive,5,0,2961544500020,0,,,0,
”д”ж ѕ«нд гЏћжд «н“ж «я нЁ 100г,’нѕбн…,2,,1,2,,,27.5,Tax 15%,15,Exclusive,35,0,2961544500815,0,,,0,
Sensodyne True W Mint,’нѕбн…,2,,1,2,,,31.5,Tax 15%,15,Exclusive,39.13000107,0,9502930975232,0,,,0,
”д”ж ѕ«нд гЏћжд «д Џ«‘ “«∆ѕ 50г,’нѕбн…,2,,1,2,,,12.92000008,Tax 15%,15,Exclusive,15.65200043,0,018653005358,0,,,0,
Sensodyne Extra Fresh100,’нѕбн…,2,,1,2,,,18.34000015,Tax 15%,15,Exclusive,24.76199913,0,018653005365,0,,,0,
